sampno,latitude,longitude,GEOID,latitude_work,longitude_work,GEOID_work,hh_income,hh_veh,own_home,race,has_children,hhsize,w_travel,wthhfin,comm_id_home,comm_id_work
70006025,41.964568,-87.772265,17031150401,41.880986,-87.63307,17031839100,125000.0,2,True,1,True,3,5,74.5435,15,32.0
70006027,41.987476,-87.769673,17031110100,41.879078,-87.657046,17031833100,82500.0,1,True,-7,True,3,5,73.6225,11,28.0
70006032,41.831171,-87.638298,17031840000,41.979912,-87.664188,17031030800,125000.0,1,True,3,True,4,3,79.3138,60,77.0
70006048,41.859295,-87.615523,17031330100,41.93546,-88.00582,17043840303,180000.0,1,True,1,False,2,5,358.1137,33,
70006051,41.92096,-87.715253,17031221000,41.895035,-87.619717,17031081401,82500.0,1,True,1,False,2,3,69.7206,22,8.0
70006069,42.015941,-87.666535,17031010300,41.880986,-87.63307,17031839100,82500.0,3,True,1,False,3,5,610.7384,1,32.0
70006085,41.899737,-87.664954,17031242000,41.886447,-87.619467,17031320100,82500.0,0,False,1,False,1,5,68.5737,24,32.0
70006095,41.842011,-87.622036,17031839200,42.033761,-87.754913,17031807300,67500.0,1,False,2,False,2,5,114.5328,35,
70006097,41.76075,-87.571298,17031430800,41.769159,-87.638677,17031681200,20000.0,1,False,2,True,2,7,162.2177,43,68.0
70006104,41.934541,-87.643024,17031063301,41.868458,-87.642965,17031841900,42500.0,1,False,1,False,1,5,609.2026,6,28.0
70006106,41.920152,-87.780266,17031191301,42.084392,-87.916648,17031802701,82500.0,2,False,1,True,3,5,290.2311,19,
70006126,41.752621,-87.630411,17031691200,41.868458,-87.642965,17031841900,20000.0,1,False,2,False,1,5,114.5492,69,28.0
70006128,41.964568,-87.772265,17031150401,41.981838,-87.737573,17031130200,42500.0,1,False,1,False,1,5,245.1948,15,13.0
70006134,41.727469,-87.664567,17031730300,41.740556,-87.669825,17031711200,10000.0,0,False,2,True,4,-1,185.1362,73,71.0
70006140,41.7106,-87.650486,17031730600,41.880986,-87.63307,17031839100,42500.0,2,True,2,False,3,5,320.4669,73,32.0
70006141,41.862578,-87.720185,17031838700,41.903621,-87.840832,17031816200,10000.0,2,False,2,False,2,4,611.7764,29,
70006145,41.991054,-87.654879,17031030101,41.895035,-87.619717,17031081401,32500.0,0,False,6,False,1,5,73.6225,77,8.0
70006155,41.7903,-87.67177,17031670400,41.914586,-87.645966,17031071800,32500.0,1,False,2,True,2,5,254.6625,67,7.0
70006159,41.703107,-87.665139,17031720700,41.928424,-87.684906,17031830900,55000.0,1,False,2,False,1,5,714.791,72,22.0
70006161,41.768953,-87.563814,17031430102,41.742475,-87.63004,17031842400,20000.0,2,False,2,True,3,6,114.0339,43,44.0
70006213,41.805924,-87.604058,17031390400,41.813554,-87.590545,17031390100,20000.0,1,False,2,True,6,7,140.9544,39,39.0
70006215,41.699753,-87.637699,17031491100,41.885452,-87.643498,17031280100,125000.0,4,True,2,False,2,5,137.0433,49,28.0
70006231,41.753594,-87.695309,17031700100,41.855517,-87.928304,17043844602,82500.0,2,True,2,True,4,7,1022.2925,70,
70006268,41.95774,-87.683717,17031050200,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,4,4,129.5789,5,32.0
70006275,41.972437,-87.671109,17031031000,41.880986,-87.63307,17031839100,55000.0,0,False,4,False,2,5,172.2715,3,32.0
70006284,41.773641,-87.693266,17031660800,41.880986,-87.63307,17031839100,32500.0,0,False,2,False,1,5,114.0339,66,32.0
70006292,41.964476,-87.781964,17031150501,41.912347,-88.00291,17043846702,67500.0,2,True,1,True,4,6,644.8737,15,
70006299,41.760641,-87.581185,17031430900,41.875817,-87.617256,17031320400,67500.0,2,False,2,False,2,5,233.3173,43,32.0
70006302,41.975347,-87.844153,17031760803,41.892218,-87.631832,17031081700,125000.0,1,True,1,False,1,5,181.7757,76,8.0
70006308,41.929327,-87.711981,17031220602,41.936159,-87.661265,17031062800,55000.0,0,False,1,False,1,5,146.1643,22,6.0
70006309,41.951218,-87.702135,17031160700,42.044784,-87.672522,17031809400,82500.0,0,False,1,False,2,5,75.2853,16,
70006313,41.915741,-87.692256,17031832400,41.885286,-87.657249,17031833000,180000.0,2,False,6,True,4,5,111.5906,22,28.0
70006322,41.7903,-87.67177,17031670400,41.920492,-87.950171,17043840705,42500.0,2,False,2,False,1,5,140.9017,67,
70006332,41.942383,-87.754353,17031151001,41.880986,-87.63307,17031839100,125000.0,1,True,1,True,3,5,74.377,15,32.0
70006355,41.66733,-87.605449,17031540102,41.880986,-87.63307,17031839100,67500.0,2,False,2,True,3,5,426.8456,54,32.0
70006362,41.960518,-87.762286,17031150300,41.868458,-87.642965,17031841900,82500.0,1,True,1,True,4,5,75.3278,15,28.0
70006365,41.995524,-87.655153,17031030103,41.880986,-87.63307,17031839100,180000.0,0,False,1,False,2,5,73.6225,77,32.0
70006368,42.001316,-87.693637,17031020602,41.875817,-87.617256,17031320400,180000.0,2,True,1,False,2,5,73.6225,2,32.0
70006372,41.97258,-87.694,17031040201,41.877367,-87.680652,17031838000,55000.0,0,True,1,False,1,5,73.6225,4,28.0
70006374,41.950213,-87.712815,17031160800,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,3,3,74.0662,16,32.0
70006375,41.951517,-87.641778,17031060900,42.056765,-87.755714,17031806900,82500.0,0,False,1,False,1,4,68.7769,6,
70006377,41.90671,-87.665328,17031241600,41.870416,-87.675079,17031838200,125000.0,1,True,1,False,1,5,497.6323,24,28.0
70006379,41.949591,-87.761958,17031150700,41.880986,-87.63307,17031839100,180000.0,1,True,6,True,3,5,74.5755,15,32.0
70006382,41.971201,-87.705805,17031140100,41.870554,-87.616596,17031320600,67500.0,0,True,1,False,1,5,73.6225,14,32.0
70006388,41.965141,-87.676577,17031830800,42.125239,-87.828146,17031801702,82500.0,1,False,1,False,2,5,73.8448,4,
70006394,41.886447,-87.619467,17031320100,42.125239,-87.828146,17031801702,125000.0,1,False,1,False,2,5,69.4694,32,
70006395,41.958154,-87.653018,17031032100,41.880986,-87.63307,17031839100,82500.0,1,False,1,False,1,5,73.6225,3,32.0
70006398,41.951517,-87.641778,17031060900,41.790469,-87.601285,17031836200,82500.0,1,False,1,False,2,6,68.9885,6,41.0
70006406,42.006277,-87.667683,17031010600,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,4,5,74.9644,1,32.0
70006414,41.863139,-87.672937,17031842900,41.721552,-87.731501,17031822102,82500.0,2,False,6,True,3,6,506.1861,28,
70006416,41.79577,-87.791651,17031560900,41.885452,-87.643498,17031280100,82500.0,1,True,1,False,1,5,114.0339,56,28.0
70006419,41.979855,-87.694096,17031040202,41.816178,-87.675102,17031610300,125000.0,1,False,1,True,3,5,74.0981,4,61.0
70006430,41.964476,-87.781964,17031150501,41.777818,-87.850716,17031820202,82500.0,2,True,1,False,2,5,77.0988,15,
70006441,41.956798,-87.772044,17031150402,42.139902,-87.814597,17031801500,180000.0,1,True,6,True,4,5,77.1826,15,
70006443,41.985622,-87.682886,17031040100,42.034874,-87.870765,17031805901,125000.0,1,False,1,True,3,5,73.9412,4,
70006451,41.73558,-87.549281,17031460700,41.875817,-87.617256,17031320400,67500.0,1,False,1,False,1,5,114.0339,46,32.0
70006455,41.929369,-87.724231,17031220702,41.878635,-87.642924,17031281900,55000.0,1,False,1,False,2,-1,219.8969,22,28.0
70006462,41.915741,-87.692256,17031832400,42.058898,-88.014466,17031805105,82500.0,1,True,1,False,2,4,68.4132,22,
70006463,41.985476,-87.658398,17031030603,41.880986,-87.63307,17031839100,42500.0,0,False,6,False,2,5,73.6225,77,32.0
70006479,41.945282,-87.661545,17031061500,42.037618,-87.675263,17031809900,180000.0,1,False,1,False,5,6,591.0466,6,
70006482,41.886447,-87.619467,17031320100,42.392307,-87.894523,17097861507,180000.0,1,False,1,False,2,5,147.2281,32,
70006485,41.957366,-87.722824,17031160400,42.206956,-87.800674,17097865501,20000.0,0,False,1,False,1,5,77.5587,16,
70006488,42.006277,-87.667683,17031010600,41.878667,-87.671689,17031838100,82500.0,2,True,3,True,3,5,189.1162,1,28.0
70006494,42.015255,-87.813585,17031090100,41.904728,-87.64922,17031842200,180000.0,2,True,1,False,2,5,113.9735,9,8.0
70006496,41.905859,-87.630901,17031080202,41.878635,-87.642924,17031281900,125000.0,1,False,1,False,2,5,138.7861,8,28.0
70006504,41.90671,-87.665328,17031241600,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,89.5023,24,32.0
70006506,41.828055,-87.690746,17031580100,41.880986,-87.63307,17031839100,67500.0,1,False,1,False,2,5,69.625,58,32.0
70006509,41.856144,-87.648978,17031310300,41.880986,-87.63307,17031839100,125000.0,1,True,3,True,4,5,615.7184,31,32.0
70006516,41.985871,-87.652455,17031030604,41.875817,-87.617256,17031320400,42500.0,1,False,6,False,2,5,73.6542,77,32.0
70006518,41.85599,-87.664906,17031310700,41.880986,-87.63307,17031839100,82500.0,1,True,1,False,2,5,69.5325,31,32.0
70006519,41.987226,-87.664936,17031030500,42.205974,-87.950287,17097864514,125000.0,1,False,1,False,2,5,74.8673,77,
70006528,41.806018,-87.59435,17031390600,41.78317,-87.603558,17031420400,67500.0,1,True,1,True,3,5,474.9024,39,42.0
70006541,41.827443,-87.619249,17031839600,41.880986,-87.63307,17031839100,125000.0,4,True,1,False,2,5,166.0348,35,32.0
70006546,41.942549,-87.73857,17031161200,42.166779,-87.91741,17097864505,82500.0,2,True,1,True,4,5,130.5008,16,
70006550,41.94556,-87.690034,17031843700,41.886447,-87.619467,17031320100,180000.0,3,True,1,False,2,4,91.7301,5,32.0
70006551,41.951517,-87.641778,17031060900,41.892218,-87.631832,17031081700,55000.0,0,False,1,False,1,5,68.4132,6,8.0
70006559,42.004517,-87.663327,17031010502,41.880986,-87.63307,17031839100,82500.0,1,True,1,False,2,6,73.6225,1,32.0
70006564,41.943244,-87.643458,17031061901,41.875817,-87.617256,17031320400,82500.0,0,False,1,False,1,5,68.4132,6,32.0
70006568,41.912867,-87.641072,17031071700,41.871694,-87.654124,17031833300,180000.0,1,True,1,True,4,5,73.6263,7,28.0
70006586,41.995658,-87.794314,17031100200,41.870554,-87.616596,17031320600,125000.0,2,True,1,False,2,4,102.7654,10,32.0
70006587,41.942856,-87.717496,17031831100,42.236386,-87.910896,17097866200,42500.0,1,False,1,False,1,5,206.8255,21,
70006591,41.979912,-87.664188,17031030800,42.058204,-87.671892,17031808702,125000.0,1,False,1,False,2,5,75.4071,77,
70006593,41.994532,-87.757611,17031120200,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,4,5,75.5436,12,32.0
70006605,41.90056,-87.694197,17031242600,41.880986,-87.63307,17031839100,67500.0,1,False,1,False,1,5,219.6162,24,32.0
70006606,41.945169,-87.668791,17031831900,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,68.8487,6,32.0
70006611,41.688897,-87.627804,17031491300,41.699762,-87.628054,17031491000,10000.0,1,False,2,True,3,-1,677.2426,49,49.0
70006613,41.769853,-87.573953,17031430101,41.906031,-87.675314,17031241400,82500.0,2,True,1,True,4,5,520.731,43,24.0
70006619,41.907549,-87.62679,17031080100,41.668391,-87.672298,17031821200,180000.0,1,True,1,False,2,4,615.7184,8,
70006621,41.689123,-87.616822,17031491400,42.006411,-87.658816,17031010400,82500.0,1,True,1,True,4,5,342.1819,49,1.0
70006624,41.929327,-87.711981,17031220602,41.899154,-87.626212,17031081201,67500.0,1,False,1,False,1,5,68.4132,22,8.0
70006631,41.936159,-87.661265,17031062800,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,7,71.7176,6,32.0
70006632,42.004517,-87.663327,17031010502,41.905859,-87.630901,17031080202,55000.0,0,False,1,False,1,5,73.6225,1,8.0
70006634,41.965447,-87.663195,17031031700,42.299987,-87.910961,17097863702,125000.0,1,False,1,False,2,5,73.6225,3,
70006635,42.021256,-87.669832,17031010100,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,2,5,75.0696,1,32.0
70006640,41.966834,-87.684018,17031040600,41.985435,-87.86942,17031770700,125000.0,1,False,1,False,2,5,74.7364,4,76.0
70006643,41.921701,-87.655911,17031071000,41.892991,-87.620956,17031081403,180000.0,1,True,1,False,2,2,97.7069,7,8.0
70006644,41.856333,-87.659564,17031310600,41.885452,-87.643498,17031280100,125000.0,0,False,1,False,1,5,68.4816,31,28.0
70006657,41.975291,-87.783235,17031110300,41.878635,-87.642924,17031281900,125000.0,1,True,1,True,2,4,73.6225,11,28.0
70006661,41.898697,-87.708806,17031836600,41.942053,-87.781286,17031171100,67500.0,1,False,1,True,3,5,70.8254,23,17.0
70006662,41.908374,-87.67093,17031241500,41.892906,-87.626079,17031081500,180000.0,1,True,1,False,2,5,68.8721,24,8.0
70006665,41.952651,-87.745255,17031831700,41.880986,-87.63307,17031839100,180000.0,2,True,1,False,2,5,73.6225,15,32.0
70006666,41.972437,-87.671109,17031031000,41.790469,-87.601285,17031836200,82500.0,1,False,1,False,2,5,73.6225,3,41.0
70006669,41.945071,-87.676059,17031050700,42.046455,-87.687728,17031809500,55000.0,0,False,1,False,1,5,73.6225,5,
70006672,41.989584,-87.783014,17031100100,42.041414,-87.980523,17031805107,55000.0,1,False,1,False,1,5,154.3555,10,
70006674,41.907549,-87.62679,17031080100,41.886447,-87.619467,17031320100,125000.0,1,False,1,False,1,3,126.5345,8,32.0
70006676,41.951517,-87.641778,17031060900,41.886447,-87.619467,17031320100,67500.0,0,True,1,False,1,5,68.4853,6,32.0
70006700,42.015941,-87.666535,17031010300,41.885286,-87.657249,17031833000,125000.0,1,False,1,False,2,7,73.6225,1,28.0
70006711,41.987226,-87.664936,17031030500,41.892218,-87.631832,17031081700,125000.0,0,False,1,False,2,5,74.7267,77,8.0
70006712,41.921083,-87.70465,17031221200,41.892906,-87.626079,17031081500,125000.0,0,False,1,False,2,6,191.5728,22,8.0
70006717,41.967289,-87.652434,17031031501,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,1,3,73.6225,3,32.0
70006729,41.695069,-87.710723,17031740300,41.721552,-87.731501,17031822102,42500.0,1,False,1,False,1,5,1026.3051,74,
70006731,42.009412,-87.663958,17031010501,41.907549,-87.62679,17031080100,55000.0,0,False,1,False,1,5,73.6225,1,8.0
70006732,41.789754,-87.611273,17031400300,41.893324,-87.63919,17031081800,125000.0,1,True,2,False,3,5,394.2966,40,8.0
70006738,41.816219,-87.651695,17031842600,42.311475,-87.949728,17097863601,67500.0,1,True,-7,False,2,4,535.5565,61,
70006751,41.975291,-87.783235,17031110300,41.885452,-87.643498,17031280100,180000.0,1,True,1,True,4,5,75.3797,11,28.0
70006755,41.941807,-87.796524,17031171000,41.926447,-87.904599,17031811702,125000.0,2,True,1,True,3,5,158.9058,17,
70006756,41.972124,-87.79763,17031100700,41.892218,-87.631832,17031081700,180000.0,1,True,1,False,2,5,184.4479,10,8.0
70006757,41.886447,-87.619467,17031320100,41.880986,-87.63307,17031839100,67500.0,1,True,1,False,1,5,608.0978,32,32.0
70006758,41.893324,-87.63919,17031081800,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,69.8625,8,32.0
70006765,41.942549,-87.73857,17031161200,42.058898,-88.014466,17031805105,125000.0,2,True,1,False,2,5,223.4425,16,
70006766,41.934541,-87.643024,17031063301,41.880986,-87.63307,17031839100,55000.0,0,False,1,False,1,5,68.5278,6,32.0
70006769,41.859295,-87.615523,17031330100,42.304663,-87.864266,17097863004,82500.0,1,False,3,False,2,5,72.499,33,
70006771,41.885286,-87.657249,17031833000,41.91591,-87.683826,17031222200,180000.0,2,False,1,False,3,5,615.7184,28,22.0
70006772,41.914242,-87.625092,17031071500,41.892218,-87.631832,17031081700,125000.0,0,True,1,False,1,5,68.6945,7,8.0
70006778,41.973765,-87.64653,17031031300,41.797961,-87.589625,17031410800,67500.0,0,False,1,False,1,5,73.6225,3,41.0
70006783,41.885452,-87.643498,17031280100,41.859295,-87.615523,17031330100,82500.0,1,True,1,False,1,4,68.4132,28,33.0
70006785,41.946698,-87.639064,17031061902,41.880986,-87.63307,17031839100,67500.0,0,True,1,False,1,5,68.4132,6,32.0
70006792,41.727616,-87.674736,17031720100,41.875817,-87.617256,17031320400,82500.0,1,True,1,True,3,5,206.0024,72,32.0
70006793,41.963185,-87.683854,17031040900,42.125239,-87.828146,17031801702,67500.0,1,False,1,False,1,5,73.6225,4,
70006795,41.870554,-87.616596,17031320600,41.871539,-88.093801,17043841902,125000.0,1,True,1,False,2,5,68.4132,32,
70006797,41.958794,-87.7384,17031160200,41.880986,-87.63307,17031839100,55000.0,1,False,1,False,1,5,132.1022,16,32.0
70006799,41.978875,-87.657871,17031030703,41.878635,-87.642924,17031281900,125000.0,1,True,1,False,2,5,75.3877,77,28.0
70006804,41.982745,-87.657966,17031030701,41.879078,-87.657046,17031833100,82500.0,1,False,1,False,1,5,73.6225,77,28.0
70006809,41.97258,-87.694,17031040201,41.921778,-87.651061,17031071100,55000.0,0,False,1,False,1,5,74.107,4,7.0
70006810,41.789811,-87.708366,17031630900,41.921855,-87.646211,17031071200,125000.0,2,True,97,False,3,6,168.5753,63,7.0
70006811,41.892991,-87.620956,17031081403,41.892906,-87.626079,17031081500,82500.0,1,False,1,False,2,5,615.7184,8,8.0
70006812,41.879078,-87.657046,17031833100,41.85599,-87.664906,17031310700,67500.0,1,True,1,True,3,5,272.1916,28,31.0
70006816,41.963548,-87.713575,17031140702,41.929078,-87.646293,17031070200,42500.0,1,False,1,False,1,5,73.8382,14,7.0
70006818,41.899589,-87.674719,17031242200,41.880986,-87.63307,17031839100,67500.0,0,False,3,False,1,4,68.4756,24,32.0
70006819,41.921126,-87.699754,17031221300,41.880986,-87.63307,17031839100,125000.0,2,False,1,False,1,5,68.7818,22,32.0
70006821,41.929327,-87.711981,17031220602,41.875817,-87.617256,17031320400,125000.0,0,True,1,True,5,5,611.7764,22,32.0
70006829,41.885674,-87.69872,17031837100,41.886447,-87.619467,17031320100,82500.0,1,False,1,False,2,6,69.4134,27,32.0
70006830,41.812708,-87.638408,17031610800,41.790469,-87.601285,17031836200,67500.0,2,True,1,True,3,5,481.2601,61,41.0
70006832,41.964568,-87.772265,17031150401,41.985435,-87.86942,17031770700,42500.0,2,False,1,True,3,4,662.6029,15,76.0
70006834,41.986559,-87.713392,17031130300,41.847386,-88.008686,17043844301,125000.0,2,True,6,True,4,5,144.4457,13,
70006835,41.938923,-87.634673,17031063200,41.908386,-87.660086,17031842300,42500.0,0,False,1,False,1,5,68.5278,6,24.0
70006836,41.714683,-87.595025,17031500100,41.859295,-87.615523,17031330100,27500.0,1,False,2,False,2,5,114.4737,50,33.0
70006847,41.934986,-87.761464,17031190300,41.92561,-87.797615,17031831600,20000.0,1,True,1,False,1,5,659.7074,19,18.0
70006851,41.806018,-87.59435,17031390600,41.718804,-87.808253,17031823703,125000.0,4,False,1,False,4,5,613.8758,39,
70006858,41.966834,-87.684018,17031040600,41.878635,-87.642924,17031281900,125000.0,1,True,1,False,2,5,73.6225,4,28.0
70006859,42.001316,-87.693637,17031020602,41.885452,-87.643498,17031280100,82500.0,1,True,3,False,1,5,73.6225,2,28.0
70006868,41.980415,-87.650916,17031030706,41.893324,-87.63919,17031081800,180000.0,2,True,1,False,2,4,74.8456,77,8.0
70006880,41.921083,-87.70465,17031221200,41.870416,-87.675079,17031838200,55000.0,0,False,1,False,1,5,68.6261,22,28.0
70006888,41.942577,-87.647079,17031062000,41.880986,-87.63307,17031839100,32500.0,0,False,3,False,1,5,68.8217,6,32.0
70006892,41.865578,-87.630568,17031330200,41.879078,-87.657046,17031833100,180000.0,0,False,1,False,3,5,600.1256,33,28.0
70006893,41.879078,-87.657046,17031833100,41.880986,-87.63307,17031839100,82500.0,1,True,1,False,1,0,68.8324,28,32.0
70006899,41.928396,-87.704911,17031220500,41.859295,-87.615523,17031330100,42500.0,0,False,1,False,1,5,68.4132,22,33.0
70006923,41.871694,-87.654124,17031833300,41.892218,-87.631832,17031081700,82500.0,1,True,1,False,2,3,69.288,28,8.0
70006924,41.98007,-87.773444,17031110200,42.029774,-87.811331,17031805402,67500.0,3,False,1,False,3,5,650.9838,11,
70006925,41.929078,-87.646293,17031070200,41.880986,-87.63307,17031839100,180000.0,1,False,1,True,3,5,72.0115,7,32.0
70006928,41.900266,-87.632109,17031081000,41.868458,-87.642965,17031841900,67500.0,0,False,1,False,2,5,69.2152,8,28.0
70006932,41.956681,-87.700464,17031160602,41.885452,-87.643498,17031280100,55000.0,0,True,1,False,1,5,73.6225,16,28.0
70006933,41.938923,-87.634673,17031063200,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,68.5504,6,32.0
70006939,41.980415,-87.650916,17031030706,41.979419,-87.902438,17031980000,180000.0,1,True,3,False,2,5,74.7469,77,76.0
70006940,41.906031,-87.675314,17031241400,41.875817,-87.617256,17031320400,42500.0,0,False,1,False,1,5,68.5278,24,32.0
